Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1GT,2016.12,193519,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2017.03,195038,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2017.06,196326,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2017.09,196951,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2017.12,197133,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2018.03,197400,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2018.06,197733,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2018.09,198054,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2018.12,198468,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2019.03,198934,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2019.06,199591,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2019.09,201007,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2019.12,202181,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2020.03,202652,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2020.06,202404,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2020.09,201211,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2020.12,200137,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2021.03,200604,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2021.06,202479,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2021.09,205048,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2021.12,207350,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2022.03,208356,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2022.06,208836,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2022.09,209553,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2022.12,210192,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2023.03,210933,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2023.06,211785,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2023.09,211948,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2023.12,211087,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2024.03,209755,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2024.06,208197,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2024.09,206743,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1GT,2024.12,205918,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
BDCQ.SEA1HA,2011.06,103801,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2011.09,107456,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2011.12,110973,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.03,110305,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.06,107976,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.09,107651,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2012.12,111647,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.03,112218,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.06,111183,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.09,110574,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2013.12,115148,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.03,116013,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.06,113997,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.09,113381,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2014.12,119580,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.03,120452,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.06,120660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.09,119106,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2015.12,124802,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.03,127872,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.06,127744,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.09,128360,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2016.12,134631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.03,137104,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.06,136444,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.09,134081,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2017.12,139394,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.03,140352,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.06,139249,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.09,135443,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2018.12,142465,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.03,144366,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.06,142506,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.09,140421,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2019.12,147093,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.03,145422,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.06,140969,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.09,139176,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2020.12,139176,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2021.03,138632,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2021.06,140234,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2021.09,143141,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2021.12,144782,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2022.03,137070,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2022.06,136958,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2022.09,141259,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2022.12,147748,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2023.03,149266,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2023.06,151763,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2023.09,151765,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2023.12,154814,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2024.03,153242,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2024.06,150241,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2024.09,146632,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HA,2024.12,151463,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Actual,,
BDCQ.SEA1HS,2011.06,104877,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2011.09,109449,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2011.12,109270,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2012.03,108938,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2012.06,109004,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2012.09,109707,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2012.12,109982,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2013.03,110837,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2013.06,112028,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2013.09,112840,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2013.12,113532,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2014.03,114534,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2014.06,114654,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2014.09,115844,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2014.12,118026,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2015.03,118899,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2015.06,121107,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2015.09,121803,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2015.12,123355,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2016.03,126122,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2016.06,128105,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2016.09,131324,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2016.12,133149,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2017.03,135213,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2017.06,136744,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2017.09,137276,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2017.12,137725,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2018.03,138473,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2018.06,139746,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2018.09,138567,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2018.12,140372,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2019.03,142801,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2019.06,143405,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2019.09,143156,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2019.12,144471,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2020.03,144489,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2020.06,142352,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2020.09,141007,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2020.12,136499,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2021.03,138447,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2021.06,141778,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2021.09,144265,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2021.12,142161,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2022.03,137223,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2022.06,138277,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2022.09,142199,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2022.12,145463,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2023.03,149305,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2023.06,152730,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2023.09,153182,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2023.12,152770,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2024.03,152862,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2024.06,150846,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2024.09,148519,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HS,2024.12,149581,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Seasonally adjusted,,
BDCQ.SEA1HT,2011.06,106316,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2011.09,107938,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2011.12,109036,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2012.03,109069,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2012.06,109099,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2012.09,109555,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2012.12,110074,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2013.03,110871,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2013.06,111956,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2013.09,112827,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2013.12,113651,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2014.03,114303,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2014.06,114803,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2014.09,116007,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2014.12,117665,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2015.03,119296,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2015.06,120712,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2015.09,121944,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2015.12,123530,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2016.03,125827,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2016.06,128447,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2016.09,131011,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2016.12,133326,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2017.03,135191,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2017.06,136643,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2017.09,137315,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2017.12,137736,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2018.03,138651,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2018.06,139354,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2018.09,139570,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2018.12,140604,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2019.03,142494,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2019.06,143299,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2019.09,143544,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2019.12,144324,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2020.03,144210,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2020.06,142580,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2020.09,141029,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2020.12,140050,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2021.03,140206,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2021.06,142294,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2021.09,143903,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
